Tipo de Venta,Centro de Operaciones,Nro Documento,Fecha,Total
EVENTO RS,106,FV-00127041,23/04/2019,79560
EVENTO RS,106,FV-00127044,23/04/2019,381406
EVENTO RS,106,FV-00127045,23/04/2019,543960
EVENTO RS,106,FV-00127046,23/04/2019,667386
EVENTO RS,106,FV-00127047,23/04/2019,45840
EVENTO RS,106,FV-00127048,23/04/2019,16170
EVENTO RS,106,FV-00127051,23/04/2019,115830
EVENTO RS,106,FV-00127053,23/04/2019,4140
EVENTO RS,106,FV-00127054,23/04/2019,8910
EVENTO RS,106,FV-00127055,23/04/2019,64605
EVENTO RS,106,FV-00127056,23/04/2019,12690
EVENTO RS,106,FV-00127058,23/04/2019,86415
EVENTO RS,106,FV-00127059,23/04/2019,21840
EVENTO RS,106,FV-00127060,23/04/2019,11520
EVENTO RS,106,FV-00127061,23/04/2019,5220
EVENTO RS,106,FV-00127062,23/04/2019,13586
EVENTO RS,106,FV-00127064,23/04/2019,361659
EVENTO RS,106,FV-00127065,23/04/2019,4680
EVENTO RS,106,FV-00127068,23/04/2019,6210
EVENTO RS,106,FV-00127069,23/04/2019,4680
EVENTO RS,106,FV-00127071,23/04/2019,10860
EVENTO RS,106,FV-00127074,23/04/2019,6128
EVENTO RS,106,FV-00127075,23/04/2019,11700
EVENTO RS,106,FV-00127078,23/04/2019,49140
EVENTO RS,106,FV-00127081,23/04/2019,43915
EVENTO RS,106,FV-00127085,23/04/2019,11670
EVENTO RS,106,FV-00127088,23/04/2019,48060
EVENTO RS,106,FV-00127089,23/04/2019,3259
EVENTO RS,106,FV-00127091,23/04/2019,9060
EVENTO RS,106,FV-00127094,23/04/2019,250568
EVENTO RS,106,FV-00127096,23/04/2019,10830
EVENTO RS,106,FV-00127097,23/04/2019,278280
EVENTO RS,106,FV-00127098,23/04/2019,115668
EVENTO RS,106,FV-00127099,23/04/2019,5220
EVENTO RS,106,FV-00127102,23/04/2019,24960
EVENTO RS,106,FV-00127104,23/04/2019,45630
EVENTO RS,106,FV-00127106,23/04/2019,78660
EVENTO RS,106,FV-00127107,23/04/2019,61200
EVENTO RS,106,FV-00127108,23/04/2019,102624
EVENTO RS,106,FV-00127109,23/04/2019,299357
EVENTO RS,106,FV-00127111,23/04/2019,80730
EVENTO RS,106,FV-00127112,23/04/2019,6240
EVENTO RS,106,FV-00127113,23/04/2019,2550
EVENTO RS,106,FV-00127114,23/04/2019,377895
EVENTO RS,106,FV-00127119,23/04/2019,99480
EVENTO RS,106,FV-00127120,23/04/2019,441560
EVENTO RS,106,FV-00127121,23/04/2019,5242
EVENTO RS,106,FV-00127123,23/04/2019,58044
EVENTO RS,106,FV-00127124,23/04/2019,150120
EVENTO RS,106,FV-00127126,23/04/2019,159120
EVENTO RS,106,FV-00127127,23/04/2019,12300
EVENTO RS,106,FV-00127130,23/04/2019,6128
EVENTO RS,106,FV-00127132,23/04/2019,6128
EVENTO RS,106,FV-00127134,23/04/2019,578399
EVENTO RS,106,FV-00127136,23/04/2019,8910
EVENTO RS,106,FV-00127137,23/04/2019,49770
EVENTO RS,106,FV-00127138,23/04/2019,47610
EVENTO RS,106,FV-00127139,23/04/2019,12330
EVENTO RS,106,FV-00127140,23/04/2019,37480
EVENTO RS,106,FV-00127142,23/04/2019,34466
EVENTO RS,106,FV-00127144,23/04/2019,104040
EVENTO RS,106,FV-00127145,23/04/2019,23100
EVENTO RS,106,FV-00127146,23/04/2019,548302
EVENTO RS,106,FV-00127147,23/04/2019,5328
EVENTO RS,106,FV-00127148,23/04/2019,76860
EVENTO RS,106,FV-00127149,23/04/2019,59160
EVENTO RS,106,FV-00127150,23/04/2019,6020
EVENTO RS,106,FV-00127152,23/04/2019,32490
EVENTO RS,106,FV-00127156,23/04/2019,50850
EVENTO RS,106,FV-00127157,23/04/2019,30366
EVENTO RS,106,FV-00127158,23/04/2019,12384
EVENTO RS,106,FV-00127160,23/04/2019,24570
EVENTO RS,106,FV-00127161,23/04/2019,14612
EVENTO RS,106,FV-00127163,23/04/2019,6480
EVENTO RS,106,FV-00127164,23/04/2019,52740
EVENTO RS,106,FV-00127167,23/04/2019,5180
EVENTO RS,106,FV-00127172,23/04/2019,1740
EVENTO RS,106,FV-00127173,23/04/2019,14560
EVENTO RS,106,FV-00127174,23/04/2019,58995
EVENTO RS,106,FV-00127176,23/04/2019,69240
EVENTO RS,106,FV-00127177,23/04/2019,80870
EVENTO RS,106,FV-00127178,23/04/2019,17514
EVENTO RS,106,FV-00127179,23/04/2019,99720
EVENTO RS,106,FV-00127180,23/04/2019,43920
EVENTO RS,106,FV-00127182,23/04/2019,26550
EVENTO RS,106,FV-00127184,23/04/2019,69304
EVENTO RS,106,FV-00127186,23/04/2019,549252
EVENTO RS,106,FV-00127189,23/04/2019,366250
EVENTO RS,106,FV-00127190,23/04/2019,156410
EVENTO RS,106,FV-00127191,23/04/2019,14410
EVENTO RS,106,FV-00127192,23/04/2019,612277
EVENTO RS,106,FV-00127193,23/04/2019,21850
EVENTO RS,106,FV-00127194,23/04/2019,109486
EVENTO RS,106,FV-00127195,23/04/2019,139410
EVENTO RS,106,FV-00127197,23/04/2019,342043
EVENTO RS,106,FV-00127199,23/04/2019,19665
EVENTO RS,106,FV-00127200,23/04/2019,44842
EVENTO RS,106,FV-00127201,23/04/2019,182250
EVENTO RS,106,FV-00127202,23/04/2019,6210
EVENTO RS,106,FV-00127204,23/04/2019,37380
EVENTO RS,106,FV-00127208,23/04/2019,321800
EVENTO RS,106,FV-00127209,23/04/2019,446985
EVENTO RS,106,FV-00127211,23/04/2019,278280
EVENTO RS,106,FV-00127212,23/04/2019,5220
EVENTO RS,106,FV-00127213,23/04/2019,341100
EVENTO RS,106,FV-00127214,23/04/2019,150120
EVENTO RS,106,FV-00127215,23/04/2019,285336
EVENTO RS,106,FV-00127217,23/04/2019,162330
EVENTO RS,106,FV-00127218,23/04/2019,27508
EVENTO RS,106,FV-00127219,23/04/2019,371040
EVENTO RS,106,FV-00127220,23/04/2019,200160
EVENTO RS,106,FV-00127223,23/04/2019,4320
EVENTO RS,106,FV-00127224,23/04/2019,2320
EVENTO RS,106,FV-00127226,23/04/2019,20160
EVENTO RS,106,FV-00127229,23/04/2019,50760
EVENTO RS,106,FV-00127230,23/04/2019,17200
EVENTO RS,106,FV-00127231,23/04/2019,1021660
EVENTO RS,106,FV-00127233,23/04/2019,200160
EVENTO RS,106,FV-00127234,23/04/2019,173350
EVENTO RS,106,FV-00127235,23/04/2019,544590
EVENTO RS,106,FV-00127237,23/04/2019,478170
EVENTO RS,106,FV-00127241,23/04/2019,3420
EVENTO RS,106,FV-00127242,23/04/2019,34020
EVENTO RS,106,FV-00127244,23/04/2019,27370
EVENTO RS,106,FV-00127245,23/04/2019,2197
EVENTO RS,106,FV-00127246,23/04/2019,2100
EVENTO RS,106,FV-00127252,24/04/2019,583577
EVENTO RS,106,FV-00127254,24/04/2019,29160
EVENTO RS,106,FV-00127255,24/04/2019,70740
EVENTO RS,106,FV-00127262,24/04/2019,17040
EVENTO RS,106,FV-00127265,24/04/2019,49140
EVENTO RS,106,FV-00127267,24/04/2019,4800
EVENTO RS,106,FV-00127268,24/04/2019,3180
EVENTO RS,106,FV-00127269,24/04/2019,5790
EVENTO RS,106,FV-00127271,24/04/2019,4140
EVENTO RS,106,FV-00127272,24/04/2019,7320
EVENTO RS,106,FV-00127275,24/04/2019,16560
EVENTO RS,106,FV-00127276,24/04/2019,23698
EVENTO RS,106,FV-00127277,24/04/2019,3480
EVENTO RS,106,FV-00127278,24/04/2019,3724
EVENTO RS,106,FV-00127279,24/04/2019,1400
EVENTO RS,106,FV-00127287,24/04/2019,18531
EVENTO RS,106,FV-00127288,24/04/2019,9798
EVENTO RS,106,FV-00127289,24/04/2019,4800
EVENTO RS,106,FV-00127290,24/04/2019,1740
EVENTO RS,106,FV-00127292,24/04/2019,19620
EVENTO RS,106,FV-00127295,24/04/2019,39690
EVENTO RS,106,FV-00127299,24/04/2019,22400
EVENTO RS,106,FV-00127303,24/04/2019,4800
EVENTO RS,106,FV-00127304,24/04/2019,732021
EVENTO RS,106,FV-00127312,24/04/2019,1300
EVENTO RS,106,FV-00127316,24/04/2019,2320
EVENTO RS,106,FV-00127317,24/04/2019,27990
EVENTO RS,106,FV-00127319,24/04/2019,32040
EVENTO RS,106,FV-00127320,24/04/2019,75690
EVENTO RS,106,FV-00127328,24/04/2019,247380
EVENTO RS,106,FV-00127329,24/04/2019,24840
EVENTO RS,106,FV-00127334,24/04/2019,238080
EVENTO RS,106,FV-00127335,24/04/2019,1776
EVENTO RS,106,FV-00127336,24/04/2019,178000
EVENTO RS,106,FV-00127337,24/04/2019,41360
EVENTO RS,106,FV-00127339,24/04/2019,2080
EVENTO RS,106,FV-00127341,24/04/2019,29862
EVENTO RS,106,FV-00127343,24/04/2019,46110
EVENTO RS,106,FV-00127344,24/04/2019,132910
EVENTO RS,106,FV-00127346,24/04/2019,25200
EVENTO RS,106,FV-00127348,24/04/2019,5640
EVENTO RS,106,FV-00127349,24/04/2019,4776
EVENTO RS,106,FV-00127350,24/04/2019,38700
EVENTO RS,106,FV-00127355,24/04/2019,83790
EVENTO RS,106,FV-00127356,24/04/2019,14700
EVENTO RS,106,FV-00127357,24/04/2019,9294
EVENTO RS,106,FV-00127361,24/04/2019,219247
EVENTO RS,106,FV-00127362,24/04/2019,25560
EVENTO RS,106,FV-00127363,24/04/2019,39560
EVENTO RS,106,FV-00127364,24/04/2019,874
EVENTO RS,106,FV-00127365,24/04/2019,36550
EVENTO RS,106,FV-00127367,24/04/2019,229140
EVENTO RS,106,FV-00127368,24/04/2019,371040
EVENTO RS,106,FV-00127369,24/04/2019,170640
EVENTO RS,106,FV-00127370,24/04/2019,102480
EVENTO RS,106,FV-00127371,24/04/2019,24465
EVENTO RS,106,FV-00127373,24/04/2019,12669
EVENTO RS,106,FV-00127374,24/04/2019,338893
EVENTO RS,106,FV-00127375,24/04/2019,35520
EVENTO RS,106,FV-00127376,24/04/2019,82966
EVENTO RS,106,FV-00127377,24/04/2019,15750
EVENTO RS,106,FV-00127378,24/04/2019,39120
EVENTO RS,106,FV-00127379,24/04/2019,92790
EVENTO RS,106,FV-00127380,24/04/2019,15120
EVENTO RS,106,FV-00127382,24/04/2019,37560
EVENTO RS,106,FV-00127384,24/04/2019,378524
EVENTO RS,106,FV-00127385,24/04/2019,341100
EVENTO RS,106,FV-00127387,24/04/2019,271710
EVENTO RS,106,FV-00127390,24/04/2019,18480
EVENTO RS,106,FV-00127391,24/04/2019,35640
EVENTO RS,106,FV-00127392,24/04/2019,77195
EVENTO RS,106,FV-00127394,24/04/2019,16440
EVENTO RS,106,FV-00127395,24/04/2019,58590
EVENTO RS,106,FV-00127396,24/04/2019,11580
EVENTO RS,106,FV-00127397,24/04/2019,43160
EVENTO RS,106,FV-00127398,24/04/2019,45763
EVENTO RS,106,FV-00127400,24/04/2019,221855
EVENTO RS,106,FV-00127402,24/04/2019,917059
EVENTO RS,106,FV-00127403,24/04/2019,27370
EVENTO RS,106,FV-00127404,24/04/2019,46130
EVENTO RS,106,FV-00127406,24/04/2019,56812
EVENTO RS,106,FV-00127407,24/04/2019,58482
EVENTO RS,106,FV-00127409,24/04/2019,16520
EVENTO RS,106,FV-00127410,24/04/2019,7650
EVENTO RS,106,FV-00127411,24/04/2019,81624
EVENTO RS,106,FV-00127412,24/04/2019,32040
EVENTO RS,106,FV-00127414,24/04/2019,4275
EVENTO RS,106,FV-00127415,24/04/2019,47880
EVENTO RS,106,FV-00127416,24/04/2019,37620
EVENTO RS,106,FV-00127417,24/04/2019,196080
EVENTO RS,106,FV-00127418,24/04/2019,474829
EVENTO RS,106,FV-00127419,24/04/2019,28400
EVENTO RS,106,FV-00127421,24/04/2019,28920
EVENTO RS,106,FV-00127422,24/04/2019,13980
EVENTO RS,106,FV-00127423,24/04/2019,1400
EVENTO RS,106,FV-00127425,24/04/2019,87620
EVENTO RS,106,FV-00127426,24/04/2019,20520
EVENTO RS,106,FV-00127427,24/04/2019,135882
EVENTO RS,106,FV-00127428,24/04/2019,11880
EVENTO RS,106,FV-00127430,24/04/2019,16920
EVENTO RS,106,FV-00127431,24/04/2019,25080
EVENTO RS,106,FV-00127432,24/04/2019,7754
EVENTO RS,106,FV-00127434,24/04/2019,5220
EVENTO RS,106,FV-00127435,24/04/2019,31157
EVENTO RS,106,FV-00127436,24/04/2019,20160
EVENTO RS,106,FV-00127437,24/04/2019,9270
EVENTO RS,106,FV-00127438,24/04/2019,10150
EVENTO RS,106,FV-00127439,24/04/2019,8130
EVENTO RS,106,FV-00127440,24/04/2019,1022792
EVENTO RS,106,FV-00127444,24/04/2019,72810
EVENTO RS,106,FV-00127446,24/04/2019,53550
EVENTO RS,106,FV-00127448,24/04/2019,82134
EVENTO RS,106,FV-00127449,24/04/2019,113400
EVENTO RS,106,FV-00127450,24/04/2019,26460
EVENTO RS,106,FV-00127452,24/04/2019,68268
EVENTO RS,106,FV-00127455,24/04/2019,11610
EVENTO RS,106,FV-00127458,24/04/2019,23940
EVENTO RS,106,FV-00127459,24/04/2019,43700
EVENTO RS,106,FV-00127460,24/04/2019,34580
EVENTO RS,106,FV-00127462,24/04/2019,2760
EVENTO RS,106,FV-00127463,24/04/2019,27370
EVENTO RS,106,FV-00127464,24/04/2019,16008
EVENTO RS,106,FV-00127475,24/04/2019,80100
EVENTO RS,106,FV-00127476,24/04/2019,112671
EVENTO RS,106,FV-00127479,24/04/2019,68040
EVENTO RS,106,FV-00127480,24/04/2019,13730
EVENTO RS,106,FV-00127481,24/04/2019,14910
EVENTO RS,106,FV-00127485,24/04/2019,39600
EVENTO RS,106,FV-00127489,24/04/2019,40500
EVENTO RS,106,FV-00127491,24/04/2019,25830
EVENTO RS,106,FV-00127493,24/04/2019,5220
EVENTO RS,106,FV-00127494,24/04/2019,35820
EVENTO RS,106,FV-00127496,24/04/2019,23590
EVENTO RS,106,FV-00127497,24/04/2019,3745
EVENTO RS,106,FV-00127498,24/04/2019,638098
EVENTO RS,106,FV-00127500,24/04/2019,5776
EVENTO RS,106,FV-00127503,24/04/2019,12690
EVENTO RS,106,FV-00127505,24/04/2019,13140
EVENTO RS,106,FV-00127507,24/04/2019,13050
EVENTO RS,106,FV-00127508,24/04/2019,148860
EVENTO RS,106,FV-00127509,24/04/2019,23850
EVENTO RS,106,FV-00127511,24/04/2019,28780
EVENTO RS,106,FV-00127512,24/04/2019,7650
EVENTO RS,106,FV-00127516,24/04/2019,3360
EVENTO RS,106,FV-00127520,24/04/2019,50800
EVENTO RS,106,FV-00127521,24/04/2019,3360
EVENTO RS,106,FV-00127522,24/04/2019,333640
EVENTO RS,106,FV-00127523,24/04/2019,32110
EVENTO RS,106,FV-00127524,24/04/2019,4670
EVENTO RS,106,FV-00127527,24/04/2019,80116
EVENTO RS,106,FV-00127528,24/04/2019,33230
EVENTO RS,106,FV-00127529,24/04/2019,45469
EVENTO RS,106,FV-00127539,25/04/2019,2100
EVENTO RS,106,FV-00127540,25/04/2019,2340
EVENTO RS,106,FV-00127541,25/04/2019,9000
EVENTO RS,106,FV-00127542,25/04/2019,2160
EVENTO RS,106,FV-00127545,25/04/2019,56694
EVENTO RS,106,FV-00127546,25/04/2019,62642
EVENTO RS,106,FV-00127548,25/04/2019,100127
EVENTO RS,106,FV-00127549,25/04/2019,2508
EVENTO RS,106,FV-00127552,25/04/2019,46440
EVENTO RS,106,FV-00127554,25/04/2019,25875
EVENTO RS,106,FV-00127556,25/04/2019,8500
EVENTO RS,106,FV-00127559,25/04/2019,131745
EVENTO RS,106,FV-00127560,25/04/2019,187478
EVENTO RS,106,FV-00127562,25/04/2019,818766
EVENTO RS,106,FV-00127567,25/04/2019,143160
EVENTO RS,106,FV-00127568,25/04/2019,33670
EVENTO RS,106,FV-00127569,25/04/2019,26160
EVENTO RS,106,FV-00127570,25/04/2019,37695
EVENTO RS,106,FV-00127576,25/04/2019,127629
EVENTO RS,106,FV-00127577,25/04/2019,31410
EVENTO RS,106,FV-00127578,25/04/2019,10620
EVENTO RS,106,FV-00127580,25/04/2019,71100
EVENTO RS,106,FV-00127589,25/04/2019,11480
EVENTO RS,106,FV-00127592,25/04/2019,198600
EVENTO RS,106,FV-00127593,25/04/2019,11400
EVENTO RS,106,FV-00127594,25/04/2019,1206
EVENTO RS,106,FV-00127595,25/04/2019,14400
EVENTO RS,106,FV-00127596,25/04/2019,124320
EVENTO RS,106,FV-00127600,25/04/2019,26756
EVENTO RS,106,FV-00127602,25/04/2019,45340
EVENTO RS,106,FV-00127603,25/04/2019,71925
EVENTO RS,106,FV-00127604,25/04/2019,22800
EVENTO RS,106,FV-00127605,25/04/2019,131322
EVENTO RS,106,FV-00127606,25/04/2019,6120
EVENTO RS,106,FV-00127607,25/04/2019,45226
EVENTO RS,106,FV-00127610,25/04/2019,323092
EVENTO RS,106,FV-00127611,25/04/2019,26724
EVENTO RS,106,FV-00127612,25/04/2019,11610
EVENTO RS,106,FV-00127613,25/04/2019,1740
EVENTO RS,106,FV-00127614,25/04/2019,40950
EVENTO RS,106,FV-00127617,25/04/2019,13140
EVENTO RS,106,FV-00127618,25/04/2019,290640
EVENTO RS,106,FV-00127619,25/04/2019,99480
EVENTO RS,106,FV-00127620,25/04/2019,18360
EVENTO RS,106,FV-00127623,25/04/2019,58322
EVENTO RS,106,FV-00127626,25/04/2019,5760
EVENTO RS,106,FV-00127627,25/04/2019,486766
EVENTO RS,106,FV-00127629,25/04/2019,43700
EVENTO RS,106,FV-00127630,25/04/2019,145080
EVENTO RS,106,FV-00127632,25/04/2019,125284
EVENTO RS,106,FV-00127633,25/04/2019,95490
EVENTO RS,106,FV-00127634,25/04/2019,18630
EVENTO RS,106,FV-00127635,25/04/2019,16380
EVENTO RS,106,FV-00127636,25/04/2019,15030
EVENTO RS,106,FV-00127637,25/04/2019,60300
EVENTO RS,106,FV-00127638,25/04/2019,664761
EVENTO RS,106,FV-00127639,25/04/2019,29640
EVENTO RS,106,FV-00127640,25/04/2019,8550
EVENTO RS,106,FV-00127641,25/04/2019,106740
EVENTO RS,106,FV-00127642,25/04/2019,24840
EVENTO RS,106,FV-00127644,25/04/2019,9540
EVENTO RS,106,FV-00127645,25/04/2019,18655
EVENTO RS,106,FV-00127646,25/04/2019,9990
EVENTO RS,106,FV-00127648,25/04/2019,11700
EVENTO RS,106,FV-00127649,25/04/2019,33210
EVENTO RS,106,FV-00127651,25/04/2019,88830
EVENTO RS,106,FV-00127653,25/04/2019,388200
EVENTO RS,106,FV-00127654,25/04/2019,278280
EVENTO RS,106,FV-00127655,25/04/2019,37980
EVENTO RS,106,FV-00127656,25/04/2019,12420
EVENTO RS,106,FV-00127657,25/04/2019,45840
EVENTO RS,106,FV-00127658,25/04/2019,165420
EVENTO RS,106,FV-00127659,25/04/2019,27485
EVENTO RS,106,FV-00127660,25/04/2019,20244
EVENTO RS,106,FV-00127661,25/04/2019,7650
EVENTO RS,106,FV-00127663,25/04/2019,14710
EVENTO RS,106,FV-00127665,25/04/2019,28314
EVENTO RS,106,FV-00127667,25/04/2019,119430
EVENTO RS,106,FV-00127668,25/04/2019,3270
EVENTO RS,106,FV-00127670,25/04/2019,104904
EVENTO RS,106,FV-00127671,25/04/2019,49377
EVENTO RS,106,FV-00127672,25/04/2019,103590
EVENTO RS,106,FV-00127673,25/04/2019,83055
EVENTO RS,106,FV-00127674,25/04/2019,9270
EVENTO RS,106,FV-00127675,25/04/2019,55466
EVENTO RS,106,FV-00127676,25/04/2019,15735
EVENTO RS,106,FV-00127679,25/04/2019,32040
EVENTO RS,106,FV-00127680,25/04/2019,6960
EVENTO RS,106,FV-00127681,25/04/2019,25380
EVENTO RS,106,FV-00127682,25/04/2019,4020
EVENTO RS,106,FV-00127683,25/04/2019,30366
EVENTO RS,106,FV-00127684,25/04/2019,24750
EVENTO RS,106,FV-00127686,25/04/2019,21690
EVENTO RS,106,FV-00127691,25/04/2019,41400
EVENTO RS,106,FV-00127692,25/04/2019,44730
EVENTO RS,106,FV-00127693,25/04/2019,25480
EVENTO RS,106,FV-00127694,25/04/2019,125310
EVENTO RS,106,FV-00127695,25/04/2019,129885
EVENTO RS,106,FV-00127696,25/04/2019,24120
EVENTO RS,106,FV-00127697,25/04/2019,95670
EVENTO RS,106,FV-00127698,25/04/2019,33640
EVENTO RS,106,FV-00127700,25/04/2019,362280
EVENTO RS,106,FV-00127701,25/04/2019,53622
EVENTO RS,106,FV-00127703,25/04/2019,23310
EVENTO RS,106,FV-00127704,25/04/2019,5220
EVENTO RS,106,FV-00127705,25/04/2019,49035
EVENTO RS,106,FV-00127706,25/04/2019,3451
EVENTO RS,106,FV-00127712,25/04/2019,97186
EVENTO RS,106,FV-00127713,25/04/2019,139140
EVENTO RS,106,FV-00127714,25/04/2019,15450
EVENTO RS,106,FV-00127719,25/04/2019,150120
EVENTO RS,106,FV-00127726,25/04/2019,32040
EVENTO RS,106,FV-00127727,25/04/2019,23760
EVENTO RS,106,FV-00127728,25/04/2019,40508
EVENTO RS,106,FV-00127729,25/04/2019,24300
EVENTO RS,106,FV-00127730,25/04/2019,81720
EVENTO RS,106,FV-00127731,25/04/2019,16440
EVENTO RS,106,FV-00127732,25/04/2019,293169
EVENTO RS,106,FV-00127733,25/04/2019,4230
EVENTO RS,106,FV-00127734,25/04/2019,27720
EVENTO RS,106,FV-00127735,25/04/2019,38400
EVENTO RS,106,FV-00127737,25/04/2019,17820
EVENTO RS,106,FV-00127740,25/04/2019,36657
EVENTO RS,106,FV-00127741,25/04/2019,4080
EVENTO RS,106,FV-00127743,25/04/2019,51668
EVENTO RS,106,FV-00127744,25/04/2019,93963
EVENTO RS,106,FV-00127745,25/04/2019,15480
EVENTO RS,106,FV-00127748,25/04/2019,93963
EVENTO RS,106,FV-00127750,25/04/2019,9180
EVENTO RS,106,FV-00127751,25/04/2019,35330
EVENTO RS,106,FV-00127752,25/04/2019,5220
EVENTO RS,106,FV-00127759,25/04/2019,1680
EVENTO RS,106,FV-00127760,25/04/2019,33570
EVENTO RS,106,FV-00127762,25/04/2019,45450
EVENTO RS,106,FV-00127763,25/04/2019,310022
EVENTO RS,106,FV-00127765,25/04/2019,10620
EVENTO RS,106,FV-00127766,25/04/2019,32940
EVENTO RS,106,FV-00127767,25/04/2019,5220
EVENTO RS,106,FV-00127769,25/04/2019,39409
EVENTO RS,106,FV-00127770,25/04/2019,47760
EVENTO RS,106,FV-00127771,25/04/2019,49440
EVENTO RS,106,FV-00127774,25/04/2019,8910
EVENTO RS,106,FV-00127777,25/04/2019,10710
EVENTO RS,106,FV-00127778,25/04/2019,24600
EVENTO RS,106,FV-00127779,25/04/2019,45100
EVENTO RS,106,FV-00127780,25/04/2019,31560
EVENTO RS,106,FV-00127783,25/04/2019,32940
EVENTO RS,106,FV-00127786,25/04/2019,5670
EVENTO RS,106,FV-00127788,25/04/2019,41050
EVENTO RS,106,FV-00127789,25/04/2019,31200
EVENTO RS,106,FV-00127790,25/04/2019,23370
EVENTO RS,106,FV-00127791,25/04/2019,40920
EVENTO RS,106,FV-00127792,25/04/2019,46464
EVENTO RS,106,FV-00127793,25/04/2019,31360
EVENTO RS,106,FV-00127794,25/04/2019,30330
EVENTO RS,106,FV-00127798,25/04/2019,30870
EVENTO RS,106,FV-00127799,25/04/2019,2160
EVENTO RS,106,FV-00127800,25/04/2019,31770
EVENTO RS,106,FV-00127802,25/04/2019,1740
EVENTO RS,106,FV-00127805,25/04/2019,31770
EVENTO RS,106,FV-00127806,25/04/2019,40410
EVENTO RS,106,FV-00127808,25/04/2019,55920
EVENTO RS,106,FV-00127811,25/04/2019,96386
EVENTO RS,106,FV-00127812,25/04/2019,9540
EVENTO RS,106,FV-00127814,25/04/2019,18810
EVENTO RS,106,FV-00127816,25/04/2019,26400
EVENTO RS,106,FV-00127817,25/04/2019,27370
EVENTO RS,106,FV-00127818,25/04/2019,44320
EVENTO RS,106,FV-00127819,25/04/2019,238680
EVENTO RS,106,FV-00127821,25/04/2019,1652
EVENTO RS,106,FV-00127822,25/04/2019,409860
EVENTO RS,106,FV-00127823,25/04/2019,182394
EVENTO RS,106,FV-00127825,25/04/2019,26566
EVENTO RS,106,FV-00127826,25/04/2019,17448
EVENTO RS,106,FV-00127831,25/04/2019,30600
EVENTO RS,106,FV-00127832,25/04/2019,37900
EVENTO RS,106,FV-00127834,25/04/2019,3120
EVENTO RS,106,FV-00127836,25/04/2019,9540
EVENTO RS,106,FV-00127837,25/04/2019,3136
EVENTO RS,106,FV-00127839,25/04/2019,14310
EVENTO RS,106,FV-00127842,25/04/2019,89287
EVENTO RS,106,FV-00127843,25/04/2019,19620
EVENTO RS,106,FV-00127850,25/04/2019,3745
EVENTO RS,106,FV-00127853,25/04/2019,4875
EVENTO RS,120,FV-00063442,1/04/2019,61060
EVENTO RS,120,FV-00063444,1/04/2019,2608
EVENTO RS,120,FV-00063446,1/04/2019,43538
EVENTO RS,120,FV-00063447,1/04/2019,13540
EVENTO RS,120,FV-00063448,1/04/2019,4100
EVENTO RS,120,FV-00063450,1/04/2019,4620
EVENTO RS,120,FV-00063451,1/04/2019,4240
EVENTO RS,120,FV-00063452,1/04/2019,73350
EVENTO RS,120,FV-00063456,1/04/2019,3160
EVENTO RS,120,FV-00063457,1/04/2019,24970
EVENTO RS,120,FV-00063458,1/04/2019,90400
EVENTO RS,120,FV-00063461,1/04/2019,15168
EVENTO RS,120,FV-00063462,1/04/2019,7060
EVENTO RS,120,FV-00063465,1/04/2019,23259
EVENTO RS,120,FV-00063466,1/04/2019,21910
EVENTO RS,120,FV-00063469,1/04/2019,7180
EVENTO RS,120,FV-00063473,1/04/2019,7390
EVENTO RS,120,FV-00063475,1/04/2019,143920
EVENTO RS,120,FV-00063482,1/04/2019,2848
EVENTO RS,120,FV-00063483,1/04/2019,71460
EVENTO RS,120,FV-00063484,1/04/2019,5220
EVENTO RS,120,FV-00063487,1/04/2019,5080
EVENTO RS,120,FV-00063488,1/04/2019,87700
EVENTO RS,120,FV-00063490,1/04/2019,12366
EVENTO RS,120,FV-00063492,1/04/2019,2768
EVENTO RS,120,FV-00063493,1/04/2019,2778
EVENTO RS,120,FV-00063494,1/04/2019,15208
EVENTO RS,120,FV-00063495,1/04/2019,6020
EVENTO RS,120,FV-00063496,1/04/2019,32400
EVENTO RS,120,FV-00063497,1/04/2019,16200
EVENTO RS,120,FV-00063498,1/04/2019,6540
EVENTO RS,120,FV-00063499,1/04/2019,4915
EVENTO RS,120,FV-00063501,1/04/2019,10674
EVENTO RS,120,FV-00063502,1/04/2019,71190
EVENTO RS,120,FV-00063503,1/04/2019,47440
EVENTO RS,120,FV-00063504,1/04/2019,740
EVENTO RS,120,FV-00063506,1/04/2019,10230
EVENTO RS,120,FV-00063508,1/04/2019,532602
EVENTO RS,120,FV-00063509,1/04/2019,21420
EVENTO RS,120,FV-00063511,1/04/2019,630
EVENTO RS,120,FV-00063513,1/04/2019,75498
EVENTO RS,120,FV-00063515,1/04/2019,5726
EVENTO RS,120,FV-00063516,1/04/2019,19710
EVENTO RS,120,FV-00063517,1/04/2019,106766
EVENTO RS,120,FV-00063518,1/04/2019,23400
EVENTO RS,120,FV-00063519,1/04/2019,5216
EVENTO RS,120,FV-00063520,1/04/2019,2110
EVENTO RS,120,FV-00063524,1/04/2019,18090
EVENTO RS,120,FV-00063525,1/04/2019,42930
EVENTO RS,120,FV-00063526,1/04/2019,2320
EVENTO RS,120,FV-00063529,1/04/2019,7494
EVENTO RS,120,FV-00063530,1/04/2019,9744
EVENTO RS,120,FV-00063531,1/04/2019,7790
EVENTO RS,120,FV-00063532,1/04/2019,1105162
EVENTO RS,120,FV-00063533,1/04/2019,3720
